index,scenario,country,original,rem_25,rem_50,rem_75,rem_100
10513,control_1,Australia,1011.165666,1012.787929,1023.787392,1011.616688,1009.820195
10514,control_1,Australia,1011.165666,1009.296536,1005.596937,1004.236056,1011.445538
10515,control_1,Australia,1011.165666,1014.332897,1014.173797,999.3340104,1015.427547
10516,control_1,Australia,1011.165666,1004.689649,1007.129729,1014.512339,1006.232865
10517,control_1,Australia,1011.165666,1012.432282,1009.264454,1021.131357,1003.116943
10518,control_1,Australia,1011.165666,1014.179941,1013.294277,1016.653585,1015.334491
10519,control_1,Australia,1011.165666,1006.917821,1012.50823,1022.567209,987.6890998
10520,control_1,Australia,1011.165666,1016.260705,1023.692737,1014.674999,1010.55463
10521,control_1,Australia,1011.165666,1005.435042,1009.294841,1004.756738,1022.694221
10522,control_1,Australia,1011.165666,1013.240654,1018.80191,1016.774944,1010.334744
10523,control_1,Australia,1011.165666,1010.514253,1007.806999,999.0028256,1012.738868
10524,control_1,Australia,1011.165666,1008.399848,1013.419711,999.6729542,994.4800235
10525,control_1,Australia,1011.165666,1007.443458,1009.675467,998.3020436,987.2071468
10526,control_1,Australia,1011.165666,1014.942397,1013.643199,1007.872109,1020.335123
10527,control_1,Australia,1011.165666,1002.408514,992.905506,1014.579091,1010.473675
10528,control_1,Australia,1011.165666,1013.458688,1007.148375,1014.53592,1023.711783
10529,control_1,Australia,1011.165666,1005.419506,1007.135609,1014.335681,1008.81438
10530,control_1,Australia,1011.165666,1008.510717,1007.362183,1006.530889,1021.846055
10531,control_1,Australia,1011.165666,1012.59982,1015.460486,1021.316122,1011.605426
10532,control_1,Australia,1011.165666,1014.265035,1012.708965,1014.258185,1004.832904
10533,control_1,Australia,1011.165666,1014.73382,1006.735739,1023.313529,1002.60607
10534,control_1,Australia,1011.165666,1009.496697,1010.63633,1016.154971,1013.697179
10535,control_1,Australia,1011.165666,1013.929783,1009.507615,1000.215391,1005.546728
10536,control_1,Australia,1011.165666,1014.703577,1010.148103,1017.217565,1017.323872
10537,control_1,Australia,1011.165666,1007.527968,1003.947092,1016.81661,992.0697025
10538,control_1,Australia,1011.165666,1005.595829,1009.054078,1017.380495,1004.737645
10539,control_1,Australia,1011.165666,1011.103162,1010.001163,1022.248805,1008.920068
10540,control_1,Australia,1011.165666,1004.640509,1009.108598,1018.163872,1014.062694
10541,control_1,Australia,1011.165666,1020.134207,1011.083481,1025.479772,1006.738031
10542,control_1,Australia,1011.165666,1007.344904,1004.514158,1027.132886,1016.038785
10543,control_1,Australia,1011.165666,1016.142884,1019.278453,1001.258104,1011.281629
10544,control_1,Australia,1011.165666,1001.570153,1005.31136,1023.278979,998.4015201
10545,control_1,Australia,1011.165666,1018.200286,1019.106491,1018.631354,1013.258757
10546,control_1,Australia,1011.165666,999.1741495,1020.434175,1010.092984,1010.997362
10547,control_1,Australia,1011.165666,1013.250114,1024.900258,981.9961936,993.2753327
10548,control_1,Australia,1011.165666,1013.748932,1014.943475,1017.728071,1008.188624
10549,control_1,Australia,1011.165666,1004.408084,1012.886579,1006.628367,1007.802415
10550,control_1,Australia,1011.165666,1010.131359,1031.277214,1009.222561,1016.720093
10551,control_1,Australia,1011.165666,1001.672102,1006.870191,1022.829222,1014.636874
10552,control_1,Australia,1011.165666,1017.158227,1002.751584,1010.522565,1004.621903
10553,control_1,Australia,1011.165666,1016.088332,1018.943329,1005.063261,1013.308
10554,control_1,Australia,1011.165666,1011.612653,1003.984953,1005.896834,999.2265003
10555,control_1,Australia,1011.165666,1008.37108,1004.973375,1005.951649,1019.360975
10556,control_1,Australia,1011.165666,1016.54914,1017.788355,1009.755417,1001.009824
10557,control_1,Australia,1011.165666,1014.226834,1005.796193,1006.268739,1010.479674
10558,control_1,Australia,1011.165666,1007.304932,1013.527801,1001.970394,1012.364278
10559,control_1,Australia,1011.165666,1002.964115,1005.032278,1010.157871,1006.591282
10560,control_1,Australia,1011.165666,1012.093524,998.3951846,1021.360311,1001.698948
10561,control_1,Australia,1011.165666,1011.445403,1020.753008,988.4912019,992.9524732
10562,control_1,Australia,1011.165666,1011.593373,998.6570487,1008.56197,996.9893043
10563,control_1,Australia,1011.165666,1022.293001,1005.216049,1023.961639,1002.613645
10564,control_1,Australia,1011.165666,1004.997045,1009.547269,1013.310341,1015.117967
10565,control_1,Australia,1011.165666,1013.49309,1020.773778,1026.410975,998.0399476
10566,control_1,Australia,1011.165666,1013.363888,1022.691091,1016.440387,1005.307381
10567,control_1,Australia,1011.165666,1012.020809,1002.512182,1009.249218,1010.099661
10568,control_1,Australia,1011.165666,1017.149326,1012.604394,1019.875092,1010.028343
10569,control_1,Australia,1011.165666,1007.416833,999.7203798,1018.769957,1003.537245
10570,control_1,Australia,1011.165666,1009.814641,1010.383632,1020.149831,1036.43997
10571,control_1,Australia,1011.165666,1010.129396,1013.696833,1017.80339,1028.950838
10572,control_1,Australia,1011.165666,1013.334951,1020.645652,1015.059187,1022.631865
10573,control_1,Australia,1011.165666,1008.67474,1005.408566,1006.358078,1022.079365
10574,control_1,Australia,1011.165666,1005.666113,1000.339383,1008.385086,1030.886733
10575,control_1,Australia,1011.165666,1005.714076,999.7673998,1008.664779,1009.225651
10576,control_1,Australia,1011.165666,1000.436754,1007.632404,1003.872726,1014.986239
10577,control_1,Australia,1011.165666,1005.140971,1007.334991,1016.095558,1001.795181
10578,control_1,Australia,1011.165666,1012.765262,1000.422628,1013.131483,1025.006454
10579,control_1,Australia,1011.165666,1010.205618,1013.70855,1004.322852,1008.015799
10580,control_1,Australia,1011.165666,1013.867207,1011.605801,1002.695458,999.6080594
10581,control_1,Australia,1011.165666,1017.843725,987.3565674,1009.723968,1029.420652
10582,control_1,Australia,1011.165666,1018.973755,1003.075514,1036.195938,1018.741769
10583,control_1,Australia,1011.165666,1013.763671,1014.347819,1031.454806,1014.969617
10584,control_1,Australia,1011.165666,1015.47938,1018.111083,999.0852281,1035.851968
10585,control_1,Australia,1011.165666,1015.894813,1006.68147,1023.946869,988.9983384
10586,control_1,Australia,1011.165666,1004.035551,1013.778159,1005.65392,998.8426299
10587,control_1,Australia,1011.165666,1018.44233,1004.462644,1009.808805,1012.262351
10588,control_1,Australia,1011.165666,1011.256822,1019.635276,1020.13894,1015.810617
10589,control_1,Australia,1011.165666,1008.912477,1008.684958,1005.585797,1035.933956
10590,control_1,Australia,1011.165666,1022.236499,1010.295045,1013.676077,1018.069263
10591,control_1,Australia,1011.165666,1007.944545,1012.002268,1016.233981,1007.464777
10592,control_1,Australia,1011.165666,1012.827866,1022.36147,1003.968856,1012.889756
10593,control_1,Australia,1011.165666,1014.399118,1013.098065,1011.340259,1030.86132
10594,control_1,Australia,1011.165666,1024.281428,1014.824083,1013.486192,998.8391276
10595,control_1,Australia,1011.165666,1009.195906,1012.482761,1009.852086,999.1293128
10596,control_1,Australia,1011.165666,1005.678345,1011.203552,997.4554117,1023.528167
10597,control_1,Australia,1011.165666,1007.380846,1008.886345,1010.459399,983.2285678
10598,control_1,Australia,1011.165666,1011.963682,1006.467324,1025.148742,1007.062269
10599,control_1,Australia,1011.165666,1011.991405,1009.223411,1000.757724,1000.202995
10600,control_1,Australia,1011.165666,1010.238594,1009.406043,1015.617003,984.0772621
10601,control_1,Australia,1011.165666,1013.203338,1015.331121,1000.073052,1009.418226
10602,control_1,Australia,1011.165666,1002.431438,1004.719076,1010.114379,1010.838045
10603,control_1,Australia,1011.165666,1009.083867,1007.973067,1018.339729,1004.351233
10604,control_1,Australia,1011.165666,1010.262115,1013.484266,1035.470688,1049.008891
10605,control_1,Australia,1011.165666,1004.825838,1010.47269,1005.780424,1009.646783
10606,control_1,Australia,1011.165666,1008.279453,1001.577168,996.333121,1011.937964
10607,control_1,Australia,1011.165666,1006.216135,1000.142637,997.0857042,1017.861191
10608,control_1,Australia,1011.165666,1006.557934,1020.411269,1015.92268,1001.879998
10609,control_1,Australia,1011.165666,1008.342791,1008.127854,1004.996718,1010.033125
10610,control_1,Australia,1011.165666,1010.016166,1006.892544,1005.390694,1027.98551
10611,control_1,Australia,1011.165666,1017.716878,1002.366979,1018.811049,1015.723963
10612,control_1,Australia,1011.165666,1014.560376,1003.52992,1004.08427,1013.467974
10613,control_1,Australia,1011.165666,1018.309971,1008.756962,1010.491047,1010.986453
10614,control_1,Australia,1011.165666,1019.164914,1002.06723,995.0604326,998.5824485
10615,control_1,Australia,1011.165666,1010.339171,1016.514463,1015.537564,1017.949587
10616,control_1,Australia,1011.165666,1005.098516,1011.685686,1011.174923,1005.307659
10617,control_1,Australia,1011.165666,1006.882749,1013.70234,1014.573638,1010.7969
10618,control_1,Australia,1011.165666,1015.535743,1006.997607,996.7391147,1007.194302
10619,control_1,Australia,1011.165666,1005.192416,1014.908818,1011.421433,1003.039586
10620,control_1,Australia,1011.165666,1008.955797,1002.998983,1021.15008,1010.22898
10621,control_1,Australia,1011.165666,1010.351426,1013.54524,1001.079391,994.1492408
10622,control_1,Australia,1011.165666,1012.383339,1008.4705,1013.169346,1007.365385
10623,control_1,Australia,1011.165666,1013.363932,1011.262091,1006.207093,1033.094351
10624,control_1,Australia,1011.165666,1013.027557,1021.705355,1010.767638,1003.508085
10625,control_1,Australia,1011.165666,1004.215559,1007.985961,1009.035279,1002.346177
10626,control_1,Australia,1011.165666,1011.557363,1014.123655,1013.002386,1018.191901
10627,control_1,Australia,1011.165666,1013.036723,998.1147227,1005.362319,1017.669535
10628,control_1,Australia,1011.165666,1014.077232,1005.57069,999.3615702,1019.100689
10629,control_1,Australia,1011.165666,1008.576463,1010.925167,1001.074639,1026.273955
10630,control_1,Australia,1011.165666,1008.607019,1006.105044,1003.195239,1009.581718
10631,control_1,Australia,1011.165666,1023.933584,1014.81592,1019.321341,1020.206755
10632,control_1,Australia,1011.165666,999.8228594,1006.317278,1014.324352,1012.616962
10633,control_1,Australia,1011.165666,1011.77355,1009.131352,1006.854349,1008.035469
10634,control_1,Australia,1011.165666,1012.128002,1028.065169,1008.284721,1001.501598
10635,control_1,Australia,1011.165666,1008.945168,1015.419675,1021.676341,1006.625935
10636,control_1,Australia,1011.165666,1013.448647,1017.153445,1007.620474,1020.036529
10637,control_1,Australia,1011.165666,1010.337918,1026.026365,1007.527516,1006.335035
10638,control_1,Australia,1011.165666,1002.086494,1004.258977,1017.342485,1025.589124
10639,control_1,Australia,1011.165666,1016.046596,1010.136209,1018.09068,1023.538946
10640,control_1,Australia,1011.165666,1012.273506,994.5415849,999.1501621,1019.1111
10641,control_1,Australia,1011.165666,1016.51922,1007.199094,1016.135975,1019.289101
10642,control_1,Australia,1011.165666,1008.998309,994.8177742,1021.575421,1007.720048
10643,control_1,Australia,1011.165666,1006.280669,1005.774491,1007.300052,1019.569367
10644,control_1,Australia,1011.165666,1001.573671,1013.202884,1006.599855,1008.302366
10645,control_1,Australia,1011.165666,1014.778124,1009.0902,1015.336947,1026.246924
10646,control_1,Australia,1011.165666,1001.981922,1017.696052,1020.16989,1024.439655
10647,control_1,Australia,1011.165666,1009.386302,1008.884708,1009.904158,1003.344486
10648,control_1,Australia,1011.165666,1004.673157,1011.016228,1006.702583,995.1611709
10649,control_1,Australia,1011.165666,1009.595012,1011.61969,1007.968031,1016.460844
10650,control_1,Australia,1011.165666,1017.174398,1000.110334,985.6416693,1003.013957
10651,control_1,Australia,1011.165666,1017.809027,1018.523542,1003.771522,1017.984267
10652,control_1,Australia,1011.165666,1005.981177,1007.565825,984.2842041,1021.645946
10653,control_1,Australia,1011.165666,1007.982462,1017.200848,1016.192572,1003.1848
10654,control_1,Australia,1011.165666,1005.291649,1017.461794,1024.835746,1027.757609
10655,control_1,Australia,1011.165666,1005.959461,1022.786435,1007.499686,1022.274379
10656,control_1,Australia,1011.165666,1014.64537,1004.197717,1013.895272,1025.69562
10657,control_1,Australia,1011.165666,1013.725622,1009.183139,994.9738941,1015.006419
10658,control_1,Australia,1011.165666,1016.137386,1024.721952,1012.105856,1004.065441
10659,control_1,Australia,1011.165666,1008.966852,1018.036288,995.6401966,1022.166974
10660,control_1,Australia,1011.165666,1012.654004,1010.888831,1013.841027,978.524347
10661,control_1,Australia,1011.165666,1001.994307,1022.233839,1005.141264,1016.630834
10662,control_1,Australia,1011.165666,1019.413356,1014.175389,1023.165091,1014.594673
10663,control_1,Australia,1011.165666,1010.377027,1005.100067,1007.258409,1010.980946
10664,control_1,Australia,1011.165666,1011.031263,1019.617224,1006.077903,1007.831448
10665,control_1,Australia,1011.165666,1018.373048,1010.853401,1021.006739,1025.341215
10666,control_1,Australia,1011.165666,1016.673377,1013.815836,1017.188297,1013.459623
10667,control_1,Australia,1011.165666,1017.571472,1011.571182,1010.890891,1004.091808
10668,control_1,Australia,1011.165666,1010.991697,1005.639607,1015.01296,1002.333339
10669,control_1,Australia,1011.165666,1013.291317,1008.678217,1018.309557,1014.116904
10670,control_1,Australia,1011.165666,1011.111489,1010.950098,1006.871115,1000.956062
10671,control_1,Australia,1011.165666,1013.908167,1010.302063,1011.358523,991.3368909
10672,control_1,Australia,1011.165666,1012.377435,1017.824627,1017.708274,1026.144448
10673,control_1,Australia,1011.165666,1007.249342,998.0911078,1014.289881,1008.640047
10674,control_1,Australia,1011.165666,1014.468047,1003.835705,1013.106438,1012.627861
10675,control_1,Australia,1011.165666,1013.887238,1022.941569,1007.778059,1010.096666
10676,control_1,Australia,1011.165666,1021.202779,1011.280737,1002.707954,1030.301058
10677,control_1,Australia,1011.165666,1020.435511,1012.868949,1026.779351,1013.255231
10678,control_1,Australia,1011.165666,1010.290729,1019.14426,1009.371328,1005.775638
10679,control_1,Australia,1011.165666,1008.26054,1007.341021,1007.729781,1006.75613
10680,control_1,Australia,1011.165666,1007.3376,1014.922611,1017.677559,1007.157728
10681,control_1,Australia,1011.165666,1010.798949,1007.42463,1019.521862,1022.575555
10682,control_1,Australia,1011.165666,1008.999266,1009.655232,997.807767,988.5469433
10683,control_1,Australia,1011.165666,1016.618075,1005.842952,995.6935542,1004.852738
10684,control_1,Australia,1011.165666,1008.682497,1019.865226,1015.479847,1015.932765
10685,control_1,Australia,1011.165666,1011.611469,1007.815129,1020.521869,1018.620018
10686,control_1,Australia,1011.165666,1012.792061,1006.994739,1027.950931,1004.237818
10687,control_1,Australia,1011.165666,1006.419865,1022.33095,1026.408041,1024.46173
10688,control_1,Australia,1011.165666,1015.427064,1007.499518,1019.401636,1025.066621
10689,control_1,Australia,1011.165666,1010.735681,1019.137838,1009.414071,1019.622785
10690,control_1,Australia,1011.165666,1005.022867,1012.816764,1009.206219,1005.607488
10691,control_1,Australia,1011.165666,1010.461945,1000.730165,1009.743691,1007.939494
10692,control_1,Australia,1011.165666,1003.796879,1009.880599,990.0178913,999.6418065
10693,control_1,Australia,1011.165666,1008.051709,1019.048968,1009.452853,1015.401873
10694,control_1,Australia,1011.165666,1014.730235,1017.290436,1017.500733,1018.719446
10695,control_1,Australia,1011.165666,1011.708272,1007.897747,1009.975403,1019.989068
10696,control_1,Australia,1011.165666,1014.344776,1003.486804,1015.835303,998.815065
10697,control_1,Australia,1011.165666,1010.722584,1006.720493,1007.411495,1004.979405
10698,control_1,Australia,1011.165666,1008.415657,1006.843673,1001.765167,1016.977295
10699,control_1,Australia,1011.165666,1018.112057,999.7974497,1007.44317,999.7634894
10700,control_1,Australia,1011.165666,1006.557253,1012.720664,1011.987134,1016.480381
10701,control_1,Australia,1011.165666,1017.446466,1000.547471,999.2915075,1028.096867
10702,control_1,Australia,1011.165666,1017.798461,1005.084653,1013.410481,1015.418926
10703,control_1,Australia,1011.165666,1009.759617,1015.592271,1011.086321,1021.427774
10704,control_1,Australia,1011.165666,1006.339258,1015.586168,1022.432198,991.2363188
10705,control_1,Australia,1011.165666,1020.428524,1010.743502,1009.182263,1007.363809
10706,control_1,Australia,1011.165666,1004.020392,1008.601657,1024.262496,1014.918129
10707,control_1,Australia,1011.165666,1006.286886,1013.256351,1000.589505,1003.520171
10708,control_1,Australia,1011.165666,1009.45277,1012.31086,992.3506749,1017.183793
10709,control_1,Australia,1011.165666,1011.279416,1007.074317,1013.901514,1016.277471
10710,control_1,Australia,1011.165666,1019.615151,1017.59081,997.4963386,1028.641662
10711,control_1,Australia,1011.165666,1002.252632,1008.731466,1004.750346,1003.947578
10712,control_1,Australia,1011.165666,1009.884048,999.5281636,1010.615534,1021.008056
10713,control_1,Australia,1011.165666,1008.903742,1018.477242,1021.749026,1008.055518
10714,control_1,Australia,1011.165666,995.3702427,1015.639339,1016.843252,1033.705303
10715,control_1,Australia,1011.165666,1009.916922,1009.647252,1008.641934,1016.778729
10716,control_1,Australia,1011.165666,1015.51462,1011.107259,1019.777764,1003.938672
10717,control_1,Australia,1011.165666,1012.237292,1008.231367,1024.17553,1013.895332
10718,control_1,Australia,1011.165666,1012.080655,1004.766708,1006.608301,992.7259825
10719,control_1,Australia,1011.165666,1015.819723,1012.884243,1003.599786,980.3244675
10720,control_1,Australia,1011.165666,1009.376174,997.466818,1018.625862,1017.976959
10721,control_1,Australia,1011.165666,1017.026142,1001.595591,1017.249168,1006.178284
10722,control_1,Australia,1011.165666,1008.514329,1016.762588,1002.518517,1019.582703
10723,control_1,Australia,1011.165666,1001.419551,1002.134541,1004.250592,1014.790119
10724,control_1,Australia,1011.165666,1020.795989,1016.816207,1004.248018,1009.408356
10725,control_1,Australia,1011.165666,998.9316273,1009.443389,1008.313699,1012.610732
10726,control_1,Australia,1011.165666,1010.146587,1007.323325,1011.789208,1003.928284
10727,control_1,Australia,1011.165666,1017.256188,1014.261885,1014.676229,1009.009039
10728,control_1,Australia,1011.165666,1008.184098,1008.437669,1003.6532,1005.110014
10729,control_1,Australia,1011.165666,1003.308806,1006.058544,1011.422791,1008.013418
10730,control_1,Australia,1011.165666,1013.41859,1018.927221,1013.591193,1017.424358
10731,control_1,Australia,1011.165666,1012.177933,1008.766756,1027.621747,1016.094373
10732,control_1,Australia,1011.165666,1012.657249,1011.880915,1020.219875,1010.507623
10733,control_1,Australia,1011.165666,1010.847089,1015.7124,1004.108573,1006.285433
10734,control_1,Australia,1011.165666,1013.299016,1008.10138,1011.116258,1021.910328
10735,control_1,Australia,1011.165666,1008.164886,1011.789278,1004.172871,1002.09242
10736,control_1,Australia,1011.165666,1015.01765,1001.37042,1009.556242,1014.792744
10737,control_1,Australia,1011.165666,1013.790394,1005.903582,1000.900362,989.8153619
10738,control_1,Australia,1011.165666,1010.769161,1020.093684,1021.021552,1003.294056
10739,control_1,Australia,1011.165666,1006.991032,1015.279708,1021.197915,1017.704273
10740,control_1,Australia,1011.165666,1015.891622,1004.878938,1015.388708,1007.461105
10741,control_1,Australia,1011.165666,1011.733261,1013.334401,1008.308204,1007.739592
10742,control_1,Australia,1011.165666,1016.279438,1012.246846,1014.609763,1014.78025
10743,control_1,Australia,1011.165666,1020.599528,1006.887718,1007.521551,1010.706282
10744,control_1,Australia,1011.165666,1005.071273,1008.351122,995.9441817,997.9838055
10745,control_1,Australia,1011.165666,1012.934268,1018.874097,1013.710555,1008.61705
10746,control_1,Australia,1011.165666,1014.345805,1021.600774,1013.30412,1015.81575
10747,control_1,Australia,1011.165666,1013.194835,1016.814007,1003.034035,993.8265148
10748,control_1,Australia,1011.165666,1013.075629,1016.168901,1020.495884,996.9186437
10749,control_1,Australia,1011.165666,1008.463645,1010.373089,1014.388834,1011.779831
10750,control_1,Australia,1011.165666,1014.992148,1016.048649,1008.278373,1011.541556
10751,control_1,Australia,1011.165666,1010.799992,1003.963602,1000.351241,1005.286146
10752,control_1,Australia,1011.165666,1006.329387,1013.190703,994.0640958,991.2941323
10753,control_1,Australia,1011.165666,1021.153466,1008.272482,988.1469075,1014.001549
10754,control_1,Australia,1011.165666,1002.066645,1008.669554,1022.131097,1014.320741
10755,control_1,Australia,1011.165666,1007.410362,1015.124354,1014.664232,1011.017396
10756,control_1,Australia,1011.165666,1013.387248,1018.753846,1006.258802,990.5983488
10757,control_1,Australia,1011.165666,1010.374951,1031.353255,1003.684497,1013.773402
10758,control_1,Australia,1011.165666,1010.949282,995.0346296,1020.601389,1006.319914
10759,control_1,Australia,1011.165666,1016.091888,1016.754116,1013.825749,1012.622708
10760,control_1,Australia,1011.165666,1008.032253,1012.62241,1003.396745,1006.318361
10761,control_1,Australia,1011.165666,1013.473898,1019.214173,1006.647154,1002.644908
10762,control_1,Australia,1011.165666,1013.239871,1006.443653,989.3379871,1012.260708
10763,control_1,Australia,1011.165666,1010.329738,1003.889616,1006.02759,1018.842114
10764,control_1,Australia,1011.165666,1010.625603,1010.480819,1005.73467,1008.479338
10765,control_1,Australia,1011.165666,1003.668718,1014.672143,1005.382886,1011.798703
10766,control_1,Australia,1011.165666,1019.464725,1016.852407,1022.595931,999.1766238
10767,control_1,Australia,1011.165666,1001.207795,1013.013587,1015.05125,1016.292486
10768,control_1,Australia,1011.165666,1007.750136,1014.185389,1023.354586,1043.666479
10769,control_1,Australia,1011.165666,1014.262173,1002.251924,1012.120544,1009.38349
10770,control_1,Australia,1011.165666,1009.44748,1014.011964,1010.785506,1009.619873
10771,control_1,Australia,1011.165666,1007.674,1017.516982,1017.824714,1022.791406
10772,control_1,Australia,1011.165666,1011.014416,1017.83123,1006.350318,1035.468595
10773,control_1,Australia,1011.165666,1013.968102,1020.182796,1017.532191,1029.961573
10774,control_1,Australia,1011.165666,1013.800983,1007.01098,1008.972613,999.4016603
10775,control_1,Australia,1011.165666,1011.816071,1010.16997,1010.887872,1030.223606
10776,control_1,Australia,1011.165666,1008.187077,1018.475508,1000.22253,1012.946695
10777,control_1,Australia,1011.165666,1015.002264,1017.717299,1011.329689,1009.276493
10778,control_1,Australia,1011.165666,1009.014798,1007.248188,1005.035776,1032.334309
10779,control_1,Australia,1011.165666,1011.903717,1006.9987,1001.851219,1023.975934
10780,control_1,Australia,1011.165666,1014.679189,1004.651728,1013.997459,1001.497806
10781,control_1,Australia,1011.165666,1019.317836,995.2251225,1027.218828,1020.225257
10782,control_1,Australia,1011.165666,1010.189563,1016.278629,1012.818017,1019.414904
10783,control_1,Australia,1011.165666,1005.909032,1006.155421,1013.5613,997.9933691
10784,control_1,Australia,1011.165666,1010.41257,1021.604472,1000.445061,1018.459834
10785,control_1,Australia,1011.165666,1014.425687,1011.975116,1014.502512,1019.433356
10786,control_1,Australia,1011.165666,1011.9923,1010.897444,1001.279116,1005.17381
10787,control_1,Australia,1011.165666,1016.500351,1014.694014,1031.840354,999.5125106
10788,control_1,Australia,1011.165666,1016.077205,1000.845355,1005.305358,997.9384897
10789,control_1,Australia,1011.165666,1011.917967,1032.559591,994.9017291,1029.728573
10790,control_1,Australia,1011.165666,1001.761703,1005.67184,1033.409014,995.7361465
10791,control_1,Australia,1011.165666,1005.613564,1013.573878,1007.497527,1018.262846
10792,control_1,Australia,1011.165666,1015.896023,1006.335254,1009.520618,1018.477996
10793,control_1,Australia,1011.165666,1010.437984,1020.224886,1016.898146,1002.772179
10794,control_1,Australia,1011.165666,1010.567403,1002.341264,1020.488746,1009.971254
10795,control_1,Australia,1011.165666,1010.0815,1007.837991,1007.02346,1028.030358
10796,control_1,Australia,1011.165666,1007.284408,989.602156,1026.07236,1012.392898
10797,control_1,Australia,1011.165666,1009.884797,1010.038414,1006.155943,1017.939393
10798,control_1,Australia,1011.165666,1004.923294,1011.63772,1004.900961,1022.139934
10799,control_1,Australia,1011.165666,1015.053284,1013.320473,1003.809052,991.7377258
10800,control_1,Australia,1011.165666,1009.935733,1020.534367,991.2627367,1021.089068
10801,control_1,Australia,1011.165666,1009.367739,1015.653159,1015.571656,995.6866804
10802,control_1,Australia,1011.165666,1013.270093,1019.19088,1006.583367,1023.533675
10803,control_1,Australia,1011.165666,1011.096942,1012.696111,1003.564054,1037.60399
10804,control_1,Australia,1011.165666,1010.224469,1006.234993,1020.544245,1000.190474
10805,control_1,Australia,1011.165666,1014.679679,992.3346447,1013.962287,1011.602381
10806,control_1,Australia,1011.165666,999.6471307,992.5919625,1023.819356,1012.475655
10807,control_1,Australia,1011.165666,1009.990176,1022.595032,1019.921728,1001.394384
10808,control_1,Australia,1011.165666,1014.775605,1021.265665,1013.161165,1009.594981
10809,control_1,Australia,1011.165666,1023.383204,998.9676984,1012.499585,1020.573347
10810,control_1,Australia,1011.165666,1012.508768,1015.63452,984.6067521,1006.779887
10811,control_1,Australia,1011.165666,1005.828401,1014.16953,1000.287799,1013.967143
10812,control_1,Australia,1011.165666,1011.966379,1004.974756,1002.634137,999.5559968
10813,control_1,Australia,1011.165666,1012.749421,1011.331091,1011.318641,1039.170921
10814,control_1,Australia,1011.165666,1005.824379,1007.207243,1016.45354,1022.409495
10815,control_1,Australia,1011.165666,1005.121621,1007.788101,1005.991648,1013.97789
10816,control_1,Australia,1011.165666,999.9763745,1004.458325,1017.448095,995.8258857
10817,control_1,Australia,1011.165666,1006.522877,1023.221726,1027.950562,1028.623559
10818,control_1,Australia,1011.165666,1015.372671,998.2303356,1011.15716,1029.017801
10819,control_1,Australia,1011.165666,1016.252557,997.4148338,1019.379146,1028.703425
10820,control_1,Australia,1011.165666,1002.765735,1014.013475,1019.132532,1001.758586
10821,control_1,Australia,1011.165666,1010.160164,1003.02841,996.6529116,997.0427988
10822,control_1,Australia,1011.165666,1014.513203,1010.219681,1004.659362,1006.095146
10823,control_1,Australia,1011.165666,1009.020467,999.4370805,998.9024202,1012.845118
10824,control_1,Australia,1011.165666,1010.173191,1008.60152,1003.809634,1008.18321
10825,control_1,Australia,1011.165666,1014.545786,1016.361075,1012.443061,995.3816083
10826,control_1,Australia,1011.165666,1006.673379,1014.637582,999.7188652,992.6005966
10827,control_1,Australia,1011.165666,998.3858395,1021.285899,1005.067101,1011.332183
10828,control_1,Australia,1011.165666,1006.142566,1014.942558,1019.339149,1008.339737
10829,control_1,Australia,1011.165666,1015.12406,1013.468343,1003.952754,1022.276194
10830,control_1,Australia,1011.165666,1012.826124,1021.701472,996.2442128,1008.852452
10831,control_1,Australia,1011.165666,1012.029998,1023.993587,1011.415445,995.7241361
10832,control_1,Australia,1011.165666,1009.328069,1018.273466,1007.584955,1024.239991
10833,control_1,Australia,1011.165666,1003.223941,995.1418698,993.8045179,1017.974564
10834,control_1,Australia,1011.165666,1005.028322,1012.971879,1004.61289,1009.467668
10835,control_1,Australia,1011.165666,1010.366696,1012.82561,1008.548396,1020.460861
10836,control_1,Australia,1011.165666,1009.968138,1006.035721,999.4359653,1002.061915
10837,control_1,Australia,1011.165666,1017.681169,998.2723114,1014.807329,1009.835966
10838,control_1,Australia,1011.165666,1008.128467,1021.562688,1014.934947,1004.762728
10839,control_1,Australia,1011.165666,1011.453929,993.3579624,996.0434972,1000.60798
10840,control_1,Australia,1011.165666,1012.075264,1018.305547,1003.956966,1006.512203
10841,control_1,Australia,1011.165666,1020.135286,1004.082306,1015.409892,1031.579697
10842,control_1,Australia,1011.165666,1009.23744,1002.08255,1004.694577,1017.511417
10843,control_1,Australia,1011.165666,1018.720883,1013.649053,1014.546466,1004.406516
10844,control_1,Australia,1011.165666,1001.633084,1004.406122,997.8183573,1004.966169
10845,control_1,Australia,1011.165666,1019.361798,1007.704446,1027.932075,1005.618431
10846,control_1,Australia,1011.165666,1018.113801,1019.310908,1026.567485,996.7537549
10847,control_1,Australia,1011.165666,1007.935712,1005.857102,1014.354518,1016.077295
10848,control_1,Australia,1011.165666,1011.719436,994.6203617,1020.175467,1006.808771
10849,control_1,Australia,1011.165666,1011.642,1014.639441,1029.740865,1014.56268
10850,control_1,Australia,1011.165666,1003.897737,1002.918395,1005.430862,998.7953216
10851,control_1,Australia,1011.165666,1008.825405,1010.313199,1019.717025,1017.390306
10852,control_1,Australia,1011.165666,1009.130274,1008.777985,1012.403095,1021.464435
